file,latin,name,grade,flags,source_count,source_domains,source_tiers,urls
fuchsia_magellanica.json,Fuchsia magellanica,Hardy fuchsia,A,,4,plants.ces.ncsu.edu;hgic.clemson.edu;landscapeplants.oregonstate.edu;rhs.org.uk,A_preferred;A_preferred;A_preferred;A_preferred,https://plants.ces.ncsu.edu/plants/fuchsia-magellanica/;https://hgic.clemson.edu/factsheet/fuchsia/;https://landscapeplants.oregonstate.edu/plants/fuchsia-magellanica;https://www.rhs.org.uk/plants/fuchsia/hardy/growing-guide
galium_odoratum.json,Galium odoratum,Sweet Woodruff,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/galium-odoratum;https://www.bhg.com/gardening/pests-diseases-animals/growing-sweet-woodruff/
gardenia_jasminoides.json,Gardenia jasminoides,Gardenia,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/gardenia-jasminoides;https://www.gardenia.net/plant/plant-care/gardenia
gasteria_'little_warty'.json,Gasteria 'Little Warty',Little Warty Gasteria,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/gasteria-little-warty;https://www.gardeningknowhow.com/houseplants/gasteria/gasteria-plant-care.htm
gasteria_carinata.json,Gasteria carinata,Gasteria carinata,A,,2,rhs.org.uk;succulentsandsunshine.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/14621/gasteria-carinata/Details;https://www.succulentsandsunshine.com/gasteria-care/
gaura_lindheimeri.json,Gaura lindheimeri,Gaura,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/gaura-lindheimeri;https://www.gardenia.net/plant/gaura-lindheimeri
gazania_linearis.json,Gazania linearis,Gazania,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:208700-1;https://www.ipni.org/n/208700-1
gazania_rigens.json,Gazania rigens,Gazania,A,,2,gardenia.net;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardenia.net/plant/gazania-rigens;https://www.rhs.org.uk/plants/18662/gazania-rigens
geranium_macrorrhizum.json,Geranium macrorrhizum,Bigroot Geranium,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/geranium-macrorrhizum;https://www.gardenia.net/plant/geranium-macrorrhizum
gerbera_jamesonii.json,Gerbera jamesonii,Gerbera,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/gerbera;https://www.gardeningknowhow.com/ornamental/flowers/gerbera/gerbera-plant-care.htm
geum_urbanum.json,Geum urbanum,Wood Avens,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/Geum-urbanum;https://www.gardenia.net/plant/geum-urbanum
gladiolus_communis.json,Gladiolus communis,Common Gladiolus,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=721;https://www.gardenia.net/plant/Gladiolus-communis
gloriosa_superba.json,Gloriosa superba,Glory Lily,A,,2,gardenia.net;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardenia.net/plant/gloriosa-superba;https://www.rhs.org.uk/plants/3247/gloriosa-superba
goeppertia_fasciata.json,Goeppertia fasciata,Calathea fasciata,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/92334/calathea-rufibarba/details;https://www.gardenia.net/plant/calathea-fasciata
goeppertia_insignis.json,Goeppertia insignis,Goeppertia insignis,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77174285-1;https://www.ipni.org/n/77174285-1
goeppertia_kegeljanii.json,Goeppertia kegeljanii,Kegel's Calathea,A,,2,rhs.org.uk;ncbi.nlm.nih.gov,A_preferred;B_credible,https://www.rhs.org.uk/Plants/222431/i-Goeppertia-kegeljanii-i/Details;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3379294/
goeppertia_makoyana.json,Goeppertia makoyana,Peacock Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=138;https://www.gardenia.net/plant/goeppertia-makoyana
goeppertia_orbifolia.json,Goeppertia orbifolia,Goeppertia orbifolia,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/17615/goeppertia-orbifolia;https://www.gardeningknowhow.com/houseplants/houseplant-care/calathea-orbifolia-care.htm
goeppertia_ornata.json,Goeppertia ornata,Calathea,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/12831/Goeppertia-ornata/Details;https://www.gardenia.net/plant/goeppertia-ornata
goeppertia_picturata.json,Goeppertia picturata,Calathea picturata,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/146758/calathea-picturata/details;https://www.gardenia.net/plant/calathea-picturata
goeppertia_roseopicta.json,Goeppertia roseopicta,Rose-painted calathea,A,,4,missouribotanicalgarden.org;plants.ces.ncsu.edu;aspca.org;thespruce.com,A_preferred;A_preferred;A_preferred;C_blog_commercial,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?isprofile=0&taxonid=364366;https://plants.ces.ncsu.edu/plants/goeppertia-roseopicta/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/calathea;https://www.thespruce.com/calathea-roseopicta-care-guide-8606428
goeppertia_rufibarba.json,Goeppertia rufibarba,Velvet Calathea,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/388879/goeppertia-rufibarba;https://www.gardenia.net/plant/goeppertia-rufibarba
goeppertia_warszewiczii.json,Goeppertia warszewiczii,Prayer Plant,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=105;https://www.gardeningknowhow.com/houseplants/pepperomia/peperomia-care.htm
goeppertia_zebrina.json,Goeppertia zebrina,Zebra Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=1180;https://www.gardenia.net/plant/goeppertia-zebrina
graptopetalum_bellum.json,Graptopetalum bellum,Beautiful Graptopetalum,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:113302-2;https://www.ipni.org/n/113302-2
graptopetalum_paraguayense.json,Graptopetalum paraguayense,Ghost Plant,A,,2,gardenersworld.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardenersworld.com/plants/ghost-plant/;https://www.rhs.org.uk/plants/graptopetalum-paraguayense
grevillea_robusta.json,Grevillea robusta,Silk Oak,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/grevillea-robusta;https://www.gardenia.net/plant/grevillea-robusta
guzmania_lingulata.json,Guzmania lingulata,Red Guzmania,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/guzmania-lingulata;https://www.bhg.com/gardening/pests-insects-diseases/guzmania-care/
gymnocalycium_baldianum.json,Gymnocalycium baldianum,Bald's Gymnocalycium,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/207522/gymnocalycium-baldianum/details;https://www.gardeningknowhow.com/ornamental/cacti-succulents/gymnocalycium-baldianum-care.htm
gymnocalycium_mihanovichii.json,Gymnocalycium mihanovichii,Moon Cactus,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/3708/gymnocalycium-mihanovichii;https://www.gardenia.net/plant/gymnocalycium-mihanovichii
gynura_aurantiaca.json,Gynura aurantiaca,Purple Passion Plant,A,,2,gardenersworld.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardenersworld.com/plants/gynura-aurantiaca/;https://www.rhs.org.uk/plants/gynura-aurantiaca
haemanthus_albiflos.json,Haemanthus albiflos,White-flowered Blood Lily,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/haemanthus-albiflos;https://www.gardeningknowhow.com/ornamental/bulbs/haemanthus/haemanthus-albiflos-plant-care.htm
haworthia_cooperi.json,Haworthia cooperi,Cooper's Haworthia,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:536029-1;https://www.ipni.org/n/536029-1
haworthia_fasciata.json,Haworthia fasciata,Zebra Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=621;https://www.gardenia.net/plant/haworthia-fasciata
haworthia_retusa.json,Haworthia retusa,Retuse Haworthia,A,,2,succulentplants.org;rhs.org.uk,B_credible;A_preferred,https://www.succulentplants.org/haworthia-retusa;https://www.rhs.org.uk/plants/haworthia-retusa
haworthiopsis_attenuata.json,Haworthiopsis attenuata,Zebra Cactus,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/1552/haworthiopsis-attenuata;https://www.gardenia.net/plant/haworthiopsis-attenuata
haworthiopsis_fasciata.json,Haworthiopsis fasciata,Zebra Cactus,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=902;https://www.gardenia.net/plant/haworthiopsis-fasciata-zebra-cactus
haworthiopsis_limifolia.json,Haworthiopsis limifolia,Thread-leaf Haworthia,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/203451/haworthiopsis-limifolia;https://www.gardenia.net/plant/haworthiopsis-limifolia
hebe_×_andersonii.json,Hebe × andersonii,Anderson's Hebe,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/Plants/11895/Hebe-x-andersonii/Details;https://www.gardenia.net/plant/hebe-x-andersonii
helianthus_annuus.json,Helianthus annuus,Sunflower,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:119003-2;https://www.ipni.org/n/119003-2
helichrysum_italicum.json,Helichrysum italicum,Curry Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=137;https://www.gardenia.net/plant/helichrysum-italicum
heliconia_psittacorum.json,Heliconia psittacorum,Parrot Flower,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/14045/Heliconia-psittacorum/Details;https://www.gardenia.net/plant/Heliconia-psittacorum
heliotropium_arborescens.json,Heliotropium arborescens,Tree Heliotrope,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/heliotropium-arborescens;https://www.gardenia.net/plant/heliotropium-arborescens
helleborus_niger.json,Helleborus niger,Black Hellebore,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/helleborus-niger;https://www.gardenia.net/plant/helleborus-niger
hemerocallis_fulva.json,Hemerocallis fulva,Daylily,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hemerocallis-fulva;https://www.gardenia.net/plant/hemerocallis-fulva
hemionitis_arifolia.json,Hemionitis arifolia,Arrowhead fern,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=1159;https://www.gardenia.net/plant/hemionitis-arifolia
heptapleurum_actinophyllum.json,Heptapleurum actinophyllum,Heptapleurum,A,,2,rhs.org.uk;gardenersworld.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=1035;https://www.gardenersworld.com/plants/heptapleurum-actinophyllum/
heptapleurum_arboricola.json,Heptapleurum arboricola,Dwarf Schefflera,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/76371/schefflera-arboricola/details;https://www.gardenia.net/plant/schefflera-arboricola
heuchera_sanguinea.json,Heuchera sanguinea,Coral Bells,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/Plants/102086/Heuchera-sanguinea/Details;https://www.gardenia.net/plant/heuchera-sanguinea
hibiscus_rosa-sinensis.json,Hibiscus rosa-sinensis,Hibiscus,A,,3,rhs.org.uk;gardenia.net;botanicalgarden.ubc.ca,A_preferred;C_blog_commercial;B_credible,https://www.rhs.org.uk/advice/profile?pid=281;https://www.gardenia.net/plant/hibiscus-rosa-sinensis;https://www.botanicalgarden.ubc.ca/hibiscus-rosa-sinensis/
hibiscus_syriacus.json,Hibiscus syriacus,Rose of Sharon,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hibiscus-syriacus;https://www.gardenia.net/plant/hibiscus-syriacus
hippeastrum_reginae.json,Hippeastrum reginae,Regal Amaryllis,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hippeastrum-reginae;https://www.gardenia.net/plant/hippeastrum-reginae
homalomena_rubescens.json,Homalomena rubescens,Red Flame Homalomena,A,,2,gardeningknowhow.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardeningknowhow.com/houseplants/homalomena-rubescens-care.htm;https://www.rhs.org.uk/plants/138938/homalomena-rubescens/details
hosta_ventricosa.json,Hosta ventricosa,Ventricosa Hosta,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hosta-ventricosa;https://www.bhg.com/gardening/pests-diseases-diseases/hostas-ventricosa-care/
howea_forsteriana.json,Howea forsteriana,Kentia Palm,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/howea-forsteriana;https://www.gardeningknowhow.com/houseplants/howea-forsteriana.htm
hoya_australis.json,Hoya australis,Common Waxflower,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hoya-australis;https://www.gardenia.net/plant/hoya-australis
hoya_bella.json,Hoya bella,Bella Hoya,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hoya-bella;https://www.gardenia.net/plant/hoya-bella
hoya_carnosa.json,Hoya carnosa,Wax plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hoya-carnosa;https://www.gardenia.net/plant/hoya-carnosa
hoya_caudata.json,Hoya caudata,Caudata Hoya,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/17468/Hoya-caudata/Details;https://www.gardenia.net/plant/hoya-caudata
hoya_kerrii.json,Hoya kerrii,Sweetheart Hoya,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:98512-1;https://www.ipni.org/n/98512-1
hoya_krohniana.json,Hoya krohniana,Krohn's Hoya,A,,2,gardeningknowhow.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardeningknowhow.com/houseplants/hoya/hoya-caring-for-your-hoya-plant.htm;https://www.rhs.org.uk/advice/profile?pid=107
hoya_linearis.json,Hoya linearis,String of Needles,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/117877/hoya-linearis/details;https://www.gardenia.net/plant/hoya-linearis
hoya_multiflora.json,Hoya multiflora,Multifloral Wax Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/85964/hoya-multiflora/details;https://www.gardenia.net/plant/hoya-multiflora
hoya_obovata.json,Hoya obovata,Obovate Hoya,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hoya-obovata;https://www.gardenia.net/plant/hoya-obovata
hoya_polyneura.json,Hoya polyneura,String Bean Hoya,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=574;https://www.gardenia.net/plant/Hoya-polyneura
hoya_pubicalyx.json,Hoya pubicalyx,Porcelain Flower,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/Plants/106569/Hoya-pubicalyx/Details;https://www.gardenia.net/plant/Hoya-pubicalyx
hoya_serpens.json,Hoya serpens,Creeping Hoya,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hoya-serpens;https://www.gardenia.net/plant/hoya-serpens
hoya_wayetii.json,Hoya wayetii,Wayetii Hoya,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/3530/hoya-wayetii;https://www.gardenia.net/plant-care/hoya-wayetii
huernia_macrocarpa.json,Huernia macrocarpa,Dragon flower,A,,4,powo.science.kew.org;rhs.org.uk;hscactus.org;gardenerspath.com,A_preferred;A_preferred;B_credible;C_blog_commercial,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:98787-1;https://www.rhs.org.uk/plants/8865/huernia-hystrix/details;https://hscactus.org/resources/plants-of-the-month/huernia-2017/;https://gardenerspath.com/plants/succulents/grow-lifesaver-cactus/
huernia_zebrina.json,Huernia zebrina,Lifesaver Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/huernia-zebrina;https://www.gardenia.net/plant/huernia-zebrina
humata_tyermanii.json,Humata tyermanii,White Rabbit's Foot Fern,A,,2,gardeningknowhow.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardeningknowhow.com/plant-problems/pests-diseases/kimberly-fern-care.htm;https://www.rhs.org.uk/plants/92383/humata-tyermanii
hydrangea_macrophylla.json,Hydrangea macrophylla,Bigleaf Hydrangea,A,,3,rhs.org.uk;gardenia.net;bhg.com,A_preferred;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/hydrangea-macrophylla;https://www.gardenia.net/plant/hydrangea-macrophylla;https://www.bhg.com/gardening/pests-diseases/insects-diseases-pests/hydrangeas/
hydrangea_paniculata.json,Hydrangea paniculata,Panicle Hydrangea,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hydrangea-paniculata;https://www.gardeningknowhow.com/ornamental/shrubs/hydrangea/growing-hydrangea-paniculata.htm
hypericum_perforatum.json,Hypericum perforatum,St. John's Wort,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433719-1;https://www.ipni.org/n/433719-1
hypoestes_phyllostachya.json,Hypoestes phyllostachya,Polka Dot Plant,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:49962-1;https://www.ipni.org/n/49962-1
hyssopus_officinalis.json,Hyssopus officinalis,Hyssop,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/hyssopus-officinalis;https://www.bhg.com/gardening/pests-diseases/insects-diseases-and-pests/hyssopus-officinalis/
iberis_sempervirens.json,Iberis sempervirens,Candytuft,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/iberis-sempervirens;https://www.gardenia.net/plant/iberis-sempervirens
ilex_aquifolium.json,Ilex aquifolium,Holly,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/ilex-aquifolium;https://www.bhg.com/gardening/pests-diseases/insects-diseases-pests/holly/
impatiens_balsamina.json,Impatiens balsamina,Balsam,A,,2,gardeningknowhow.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardeningknowhow.com/flower-care/impatiens-balsamina-care.htm;https://www.rhs.org.uk/advice/profile?pid=136
impatiens_glandulifera.json,Impatiens glandulifera,Himalayan Balsam,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/impatiens-glandulifera;https://www.gardenia.net/plant/impatiens-glandulifera
impatiens_hawkeri.json,Impatiens hawkeri,Sunpatiens,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=107;https://www.gardeningknowhow.com/ornamental/flowers/impatiens/sunpatiens-plant-care.htm
impatiens_niamniamensis.json,Impatiens niamniamensis,Congo Cockatoo,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/impatiens-niamniamensis;https://www.gardenia.net/plant/impatiens-niamniamensis
impatiens_walleriana.json,Impatiens walleriana,Impatiens,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/impatiens-walleriana;https://www.gardenia.net/plant/impatiens-walleriana
ipomoea_batatas.json,Ipomoea batatas,Sweet Potato,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=212;https://www.gardeningknowhow.com/edible/vegetables/sweet-potato/sweet-potato-plant-care.htm
ipomoea_purpurea.json,Ipomoea purpurea,Morning Glory,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/27342/ipomoea-purpurea/details;https://www.gardenia.net/plant/ipomoea-purpurea-morning-glory
iresine_herbstii.json,Iresine herbstii,Bloodleaf,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/iresine-herbstii;https://www.gardenia.net/plant/iresine-herbstii
iris_germanica.json,Iris germanica,German Iris,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/iris-germanica;https://www.bhg.com/gardening/pests-diseases-troubleshooting/iris-plant-care/
jasminum_officinale.json,Jasminum officinale,Common Jasmine,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/jasminum-officinale;https://www.gardeningknowhow.com/ornamental/vines/jasminum/common-jasmine-care.htm
jasminum_polyanthum.json,Jasminum polyanthum,Chinese Jasmine,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/96094/jasminum-polyanthum/details;https://www.gardenia.net/plant/jasminum-polyanthum-chinese-jasmine
jasminum_sambac.json,Jasminum sambac,Jasmine,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/ Jasminum-sambac;https://www.gardenia.net/plant/jasmine-sambac
jatropha_podagrica.json,Jatropha podagrica,Buddha Belly Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/19259/jatropha-podagrica/details;https://www.gardenia.net/plant/jatropha-podagrica
juniperus_communis.json,Juniperus communis,Common Juniper,A,,3,rhs.org.uk;powo.science.kew.org;ipni.org,A_preferred;A_preferred;B_credible,https://www.rhs.org.uk/plants/13403/juniperus-communis/details;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30088655-2;https://www.ipni.org/n/30088655-2
justicia_brandegeeana.json,Justicia brandegeeana,Brazilian Purple Sage,A,,2,rhs.org.uk;bhg.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/justicia-brandegeeana;https://www.bhg.com/gardening/pests-diseases-hazards/justicia-brandegeeana/
justicia_carnea.json,Justicia carnea,Brazilian Plume Flower,A,,2,rhs.org.uk;botanicgardens.utoronto.ca,A_preferred;B_credible,https://www.rhs.org.uk/plants/justicia-carnea;https://www.botanicgardens.utoronto.ca/justicia-carnea-care
kalanchoe_beharensis.json,Kalanchoe beharensis,Velvet Leaf,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/kalanchoe-beharensis;https://www.gardenia.net/plant/kalanchoe-beharensis
kalanchoe_blossfeldiana.json,Kalanchoe blossfeldiana,Flowering Kalanchoe,A,,2,rhs.org.uk;gardenersworld.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=258;https://www.gardenersworld.com/plants/kalanchoe-blooming-joy/
kalanchoe_daigremontiana.json,Kalanchoe daigremontiana,Mother of Thousands,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=745;https://www.gardenia.net/plant/kalanchoe-daigremontiana
kalanchoe_fedtschenkoi.json,Kalanchoe fedtschenkoi,Chandelier Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=527;https://www.gardenia.net/plant/kalanchoe-fedtschenkoi
kalanchoe_gastonis-bonnieri.json,Kalanchoe gastonis-bonnieri,Donkey Ear Plant,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/advice/profile?pid=416;https://www.gardeningknowhow.com/houseplants/kalanchoe/growing-kalanchoe-plants.htm
kalanchoe_luciae.json,Kalanchoe luciae,Paddle Plant,A,,2,rhs.org.uk;gardenia.net,A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/2895/kalanchoe-luciae;https://www.gardenia.net/plant/kalanchoe-luciae-paddle-plant
kalanchoe_manginii.json,Kalanchoe manginii,Chandelier Plant,A,,2,gardenia.net;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardenia.net/plant/kalanchoe-manginii;https://www.rhs.org.uk/Plants/67439/Kalanchoe-manginii/Details
kalanchoe_pinnata.json,Kalanchoe pinnata,Chandelier plant,A,,2,powo.science.kew.org;ipni.org,A_preferred;B_credible,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274438-1;https://www.ipni.org/n/274438-1
kalanchoe_tomentosa.json,Kalanchoe tomentosa,Panda Plant,A,,2,gardenia.net;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardenia.net/plant/kalanchoe-tomentosa;https://www.rhs.org.uk/plants/20430/kalanchoe-tomentosa/details
kalanchoe_tubiflora.json,Kalanchoe tubiflora,Chandelier Plant,A,,3,rhs.org.uk;powo.science.kew.org;ipni.org,A_preferred;A_preferred;B_credible,https://www.rhs.org.uk/advice/profile?pid=120;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274506-1;https://www.ipni.org/n/274506-1
kumara_plicatilis.json,Kumara plicatilis,Kumara plicatilis,A,,2,rhs.org.uk;gardeningknowhow.com,A_preferred;C_blog_commercial,https://www.rhs.org.uk/Plants/5028/Kumara-plicatilis/Details;https://www.gardeningknowhow.com/plant-problems/pests-diseases/ kumara-plicatilis-care.htm
lactuca_sativa.json,Lactuca sativa,Lettuce,A,,2,gardeners.com;rhs.org.uk,C_blog_commercial;A_preferred,https://www.gardeners.com/how-to/growing-lettuce/5067.html;https://www.rhs.org.uk/advice/profile?pid=117
laelia_anceps.json,Laelia anceps,Anceps Laelia,A,,2,rhs.org.uk;americanorchid.org,A_preferred;B_credible,https://www.rhs.org.uk/plants/232064/laelia-anceps/details;https://www.americanorchid.org/care-guide/laelia-anceps/
